model,prompt_index,method,n_tokens,is_correct,spearman,kendall_tau_b,top10_jaccard
LLaMA-3.2 1B,383,Temperature Scope,66,True,0.4373864941029121,0.3118881118881119,0.16666666666666666
LLaMA-3.2 1B,383,Semantic Scope,66,True,0.45312597849911296,0.324009324009324,0.16666666666666666
LLaMA-3.2 1B,383,Input × Gradient,66,True,0.4577184010019832,0.3305361305361305,0.16666666666666666
LLaMA-3.2 1B,383,Fisher Scope (k=4),66,True,0.47245590230664875,0.337995337995338,0.16666666666666666
LLaMA-3.2 1B,383,Integrated Gradients,66,True,0.2793654107086943,0.19720279720279718,0.16666666666666666
LLaMA-3.2 1B,383,Random,66,True,0.0088299759941551,0.002331002331002331,0.0
LLaMA-3.2 1B,384,Temperature Scope,70,True,0.5846382643688216,0.42857142857142855,0.2727272727272727
LLaMA-3.2 1B,384,Semantic Scope,70,True,0.675024057387805,0.5064182194616977,0.2727272727272727
LLaMA-3.2 1B,384,Input × Gradient,70,True,0.6710349050826698,0.4939958592132505,0.2727272727272727
LLaMA-3.2 1B,384,Fisher Scope (k=4),70,True,0.6749190796955647,0.5022774327122154,0.2727272727272727
LLaMA-3.2 1B,384,Integrated Gradients,70,True,0.38525063424022393,0.26376811594202904,0.2727272727272727
LLaMA-3.2 1B,384,Random,70,True,0.12662059312396118,0.0782608695652174,0.0
LLaMA-3.2 1B,385,Temperature Scope,76,True,0.48505809979494185,0.34877192982456146,0.3333333333333333
LLaMA-3.2 1B,385,Semantic Scope,76,True,0.6979084073820916,0.4989473684210527,0.23076923076923078
LLaMA-3.2 1B,385,Input × Gradient,76,True,0.624853041695147,0.4421052631578948,0.23076923076923078
LLaMA-3.2 1B,385,Fisher Scope (k=4),76,True,0.6898974709501025,0.504561403508772,0.3333333333333333
LLaMA-3.2 1B,385,Integrated Gradients,76,True,0.18135338345864663,0.1319298245614035,0.23076923076923078
LLaMA-3.2 1B,385,Random,76,True,0.10824333561175666,0.07228070175438597,0.14285714285714285
LLaMA-3.2 1B,386,Temperature Scope,83,True,0.39368624323076273,0.2747575668527769,0.38461538461538464
LLaMA-3.2 1B,386,Semantic Scope,83,True,0.5270139792619957,0.3740816926241551,0.38461538461538464
LLaMA-3.2 1B,386,Input × Gradient,83,True,0.6069014734897779,0.4475462826917425,0.38461538461538464
LLaMA-3.2 1B,386,Fisher Scope (k=4),83,True,0.6144578313253011,0.46165148398471934,0.38461538461538464
LLaMA-3.2 1B,386,Integrated Gradients,83,True,0.20977288946727674,0.1431090214516603,0.2
LLaMA-3.2 1B,386,Random,83,True,-0.18911884471684645,-0.12018806935057301,0.0
LLaMA-3.2 1B,387,Temperature Scope,70,True,0.5534598897734231,0.4028985507246377,0.16666666666666666
LLaMA-3.2 1B,387,Semantic Scope,70,True,0.5783396028343977,0.4236024844720497,0.4
LLaMA-3.2 1B,387,Input × Gradient,70,True,0.5509054325955733,0.40869565217391307,0.2727272727272727
LLaMA-3.2 1B,387,Fisher Scope (k=4),70,True,0.5628378969468987,0.41532091097308493,0.2727272727272727
LLaMA-3.2 1B,387,Integrated Gradients,70,True,0.2511591286851544,0.17349896480331264,0.4
LLaMA-3.2 1B,387,Random,70,True,-0.14579651823987402,-0.09482401656314701,0.0
LLaMA-3.2 1B,388,Temperature Scope,63,True,0.5682603686635945,0.40399385560675877,0.4
LLaMA-3.2 1B,388,Semantic Scope,63,True,0.7282546082949309,0.549411162314388,0.4
LLaMA-3.2 1B,388,Input × Gradient,63,True,0.7765937019969279,0.5811571940604198,0.2727272727272727
LLaMA-3.2 1B,388,Fisher Scope (k=4),63,True,0.7510560675883257,0.5668202764976958,0.4
LLaMA-3.2 1B,388,Integrated Gradients,63,True,0.23679915514592934,0.1786994367639529,0.07692307692307693
LLaMA-3.2 1B,388,Random,63,True,-0.046610983102918585,-0.03533026113671275,0.0
LLaMA-3.2 1B,389,Temperature Scope,70,True,0.5223515003061849,0.3573498964803313,0.4
LLaMA-3.2 1B,389,Semantic Scope,70,True,0.5062199282652436,0.34244306418219467,0.4
LLaMA-3.2 1B,389,Input × Gradient,70,True,0.5586387892572828,0.38964803312629404,0.4
LLaMA-3.2 1B,389,Fisher Scope (k=4),70,True,0.610252821275479,0.4202898550724638,0.4
LLaMA-3.2 1B,389,Integrated Gradients,70,True,0.11265856005598811,0.0873706004140787,0.16666666666666666
LLaMA-3.2 1B,389,Random,70,True,-0.18096404514040765,-0.12049689440993788,0.0
LLaMA-3.2 1B,390,Temperature Scope,73,False,0.7120510921880785,0.5136986301369864,0.3333333333333333
LLaMA-3.2 1B,390,Semantic Scope,73,False,0.7898309268172283,0.591324200913242,0.3333333333333333
LLaMA-3.2 1B,390,Input × Gradient,73,False,0.7762248549919784,0.571537290715373,0.14285714285714285
LLaMA-3.2 1B,390,Fisher Scope (k=4),73,False,0.7879797605825005,0.6050228310502284,0.6
LLaMA-3.2 1B,390,Integrated Gradients,73,False,0.2288658521535234,0.16286149162861494,0.7777777777777778
LLaMA-3.2 1B,390,Random,73,False,-0.021720350487473776,-0.014459665144596652,0.0
LLaMA-3.2 1B,391,Temperature Scope,65,True,0.4186625874125874,0.28942307692307695,0.5555555555555556
LLaMA-3.2 1B,391,Semantic Scope,65,True,0.5933566433566434,0.4288461538461539,0.75
LLaMA-3.2 1B,391,Input × Gradient,65,True,0.6046328671328671,0.43750000000000006,0.4
LLaMA-3.2 1B,391,Fisher Scope (k=4),65,True,0.6509178321678322,0.476923076923077,0.5555555555555556
LLaMA-3.2 1B,391,Integrated Gradients,65,True,0.3603146853146853,0.25288461538461543,0.16666666666666666
LLaMA-3.2 1B,391,Random,65,True,0.07819055944055944,0.05096153846153847,0.07692307692307693
LLaMA-3.2 1B,392,Temperature Scope,68,True,0.4986448830018703,0.3652326602282704,0.2727272727272727
LLaMA-3.2 1B,392,Semantic Scope,68,True,0.5841890292781615,0.4407374890254609,0.4
LLaMA-3.2 1B,392,Input × Gradient,68,True,0.5661716990495094,0.42756804214223,0.5555555555555556
LLaMA-3.2 1B,392,Fisher Scope (k=4),68,True,0.5930831774630683,0.4486391571553994,0.4
LLaMA-3.2 1B,392,Integrated Gradients,68,True,0.08000916135435354,0.05267778753292361,0.2727272727272727
LLaMA-3.2 1B,392,Random,68,True,0.1584914303164484,0.09657594381035994,0.07692307692307693
LLaMA-3.2 1B,393,Temperature Scope,86,True,0.4412000566064436,0.31272229822161424,0.6363636363636364
LLaMA-3.2 1B,393,Semantic Scope,86,True,0.4590876928156989,0.3285909712722298,0.5
LLaMA-3.2 1B,393,Input × Gradient,86,True,0.4193877069673098,0.29958960328317374,0.5
LLaMA-3.2 1B,393,Fisher Scope (k=4),86,True,0.44640784942685974,0.3181942544459644,0.5
LLaMA-3.2 1B,393,Integrated Gradients,86,True,0.29696683805839896,0.2027359781121751,0.5
LLaMA-3.2 1B,393,Random,86,True,0.06705033256285674,0.03912448700410396,0.125
LLaMA-3.2 1B,394,Temperature Scope,63,True,0.63892089093702,0.4726062467997951,0.75
LLaMA-3.2 1B,394,Semantic Scope,63,True,0.610839093701997,0.44598054275473625,0.5555555555555556
LLaMA-3.2 1B,394,Input × Gradient,63,True,0.6262960829493087,0.4603174603174603,0.5555555555555556
LLaMA-3.2 1B,394,Fisher Scope (k=4),63,True,0.6106950844854071,0.4470046082949308,0.5555555555555556
LLaMA-3.2 1B,394,Integrated Gradients,63,True,0.3775441628264209,0.26062467997951866,0.2727272727272727
LLaMA-3.2 1B,394,Random,63,True,0.09783026113671274,0.06400409626216076,0.07692307692307693
LLaMA-3.2 1B,395,Temperature Scope,66,True,0.5922763803360819,0.43496503496503497,0.4
LLaMA-3.2 1B,395,Semantic Scope,66,True,0.7049994781338066,0.5263403263403263,0.2727272727272727
LLaMA-3.2 1B,395,Input × Gradient,66,True,0.6209163970358001,0.4405594405594406,0.2727272727272727
LLaMA-3.2 1B,395,Fisher Scope (k=4),66,True,0.6556518108756916,0.4797202797202797,0.4
LLaMA-3.2 1B,395,Integrated Gradients,66,True,0.5088612879657656,0.35198135198135194,0.4
LLaMA-3.2 1B,395,Random,66,True,-0.16067216365723833,-0.10303030303030301,0.07692307692307693
LLaMA-3.2 1B,396,Temperature Scope,73,False,0.6613908428976922,0.48782343987823445,0.45454545454545453
LLaMA-3.2 1B,396,Semantic Scope,73,False,0.6413056892508948,0.4657534246575343,0.45454545454545453
LLaMA-3.2 1B,396,Input × Gradient,73,False,0.6300752807602124,0.45738203957382045,0.45454545454545453
LLaMA-3.2 1B,396,Fisher Scope (k=4),73,False,0.6480624460076516,0.4748858447488585,0.6
LLaMA-3.2 1B,396,Integrated Gradients,73,False,0.2773047019622363,0.2153729071537291,0.3333333333333333
LLaMA-3.2 1B,396,Random,73,False,0.15059237319511293,0.0974124809741248,0.0
LLaMA-3.2 1B,397,Temperature Scope,76,True,0.4685167464114833,0.32,0.23076923076923078
LLaMA-3.2 1B,397,Semantic Scope,76,True,0.4847026657552973,0.3410526315789474,0.45454545454545453
LLaMA-3.2 1B,397,Input × Gradient,76,True,0.5267805878332195,0.36982456140350883,0.3333333333333333
LLaMA-3.2 1B,397,Fisher Scope (k=4),76,True,0.5327956254272045,0.3824561403508772,0.3333333333333333
LLaMA-3.2 1B,397,Integrated Gradients,76,True,0.23387559808612438,0.1592982456140351,0.3333333333333333
LLaMA-3.2 1B,397,Random,76,True,-0.052959671907040325,-0.027368421052631584,0.06666666666666667
LLaMA-3.2 1B,398,Temperature Scope,105,False,0.4948787061994609,0.356043956043956,0.2222222222222222
LLaMA-3.2 1B,398,Semantic Scope,105,False,0.44543852374041054,0.3186813186813186,0.15789473684210525
LLaMA-3.2 1B,398,Input × Gradient,105,False,0.3627513995438524,0.25897435897435894,0.1
LLaMA-3.2 1B,398,Fisher Scope (k=4),105,False,0.48537217499481644,0.35018315018315016,0.2222222222222222
LLaMA-3.2 1B,398,Integrated Gradients,105,False,0.2177897574123989,0.14908424908424908,0.2222222222222222
LLaMA-3.2 1B,398,Random,105,False,-0.08150528716566452,-0.0553113553113553,0.1
LLaMA-3.2 1B,399,Temperature Scope,82,True,0.4763879365701288,0.3369467028003614,0.5
LLaMA-3.2 1B,399,Semantic Scope,82,True,0.4813726450517517,0.346582354712436,0.5
LLaMA-3.2 1B,399,Input × Gradient,82,True,0.41755096265822095,0.28937067148449264,0.38461538461538464
LLaMA-3.2 1B,399,Fisher Scope (k=4),82,True,0.4422568322068763,0.31165311653116534,0.5
LLaMA-3.2 1B,399,Integrated Gradients,82,True,0.2865554358354829,0.20566094549834388,0.38461538461538464
LLaMA-3.2 1B,399,Random,82,True,0.03264004527595477,0.0304125263474857,0.0
LLaMA-3.2 1B,400,Temperature Scope,73,True,0.756571640133284,0.5859969558599696,0.45454545454545453
LLaMA-3.2 1B,400,Semantic Scope,73,True,0.7843699864247811,0.6133942161339422,0.6
LLaMA-3.2 1B,400,Input × Gradient,73,True,0.7442613846723436,0.5730593607305936,0.45454545454545453
LLaMA-3.2 1B,400,Fisher Scope (k=4),73,True,0.7625262248549921,0.593607305936073,0.6
LLaMA-3.2 1B,400,Integrated Gradients,73,True,0.6070282611378502,0.4429223744292238,0.3333333333333333
LLaMA-3.2 1B,400,Random,73,True,-0.018696778970751577,-0.015981735159817354,0.0
LLaMA-3.2 1B,401,Temperature Scope,67,True,0.5232261154122437,0.3767526006331977,0.4
LLaMA-3.2 1B,401,Semantic Scope,67,True,0.4588554553436029,0.3324287652645862,0.2727272727272727
LLaMA-3.2 1B,401,Input × Gradient,67,True,0.4263309122835024,0.2953414744459521,0.4
LLaMA-3.2 1B,401,Fisher Scope (k=4),67,True,0.4668768457179344,0.33423790140208054,0.4
LLaMA-3.2 1B,401,Integrated Gradients,67,True,0.3282783941256286,0.22930800542740842,0.2727272727272727
LLaMA-3.2 1B,401,Random,67,True,-0.030888339053396125,-0.013116236996834015,0.0
LLaMA-3.2 1B,402,Temperature Scope,92,True,0.6242313086632861,0.4529383659818442,0.42857142857142855
LLaMA-3.2 1B,402,Semantic Scope,92,True,0.740163062743708,0.5451505016722408,0.42857142857142855
LLaMA-3.2 1B,402,Input × Gradient,92,True,0.7412419277776922,0.5441949354992833,0.5384615384615384
LLaMA-3.2 1B,402,Fisher Scope (k=4),92,True,0.7766903503228888,0.5771619684663162,0.5384615384615384
LLaMA-3.2 1B,402,Integrated Gradients,92,True,0.18103355270255692,0.11419015766841854,0.25
LLaMA-3.2 1B,402,Random,92,True,0.22321717553134102,0.1533683707596751,0.05263157894736842
LLaMA-3.2 1B,403,Temperature Scope,82,False,0.5722510638761006,0.4122252333634448,0.5
LLaMA-3.2 1B,403,Semantic Scope,82,False,0.47153383180418157,0.3381511592893707,0.5
LLaMA-3.2 1B,403,Input × Gradient,82,False,0.44323636007444417,0.3152664859981933,0.2857142857142857
LLaMA-3.2 1B,403,Fisher Scope (k=4),82,False,0.5981976687236753,0.4393255043661548,0.5
LLaMA-3.2 1B,403,Integrated Gradients,82,False,0.14489393889922836,0.09545317675398976,0.38461538461538464
LLaMA-3.2 1B,403,Random,82,False,-0.031290473547305755,-0.028605841613971696,0.058823529411764705
LLaMA-3.2 1B,404,Temperature Scope,83,False,0.6132404181184669,0.4557743167793123,0.38461538461538464
LLaMA-3.2 1B,404,Semantic Scope,83,False,0.5516561017589521,0.3793711431090214,0.2
LLaMA-3.2 1B,404,Input × Gradient,83,False,0.590571344611897,0.4093446958565971,0.125
LLaMA-3.2 1B,404,Fisher Scope (k=4),83,False,0.6950799714537592,0.5180722891566264,0.5
LLaMA-3.2 1B,404,Integrated Gradients,83,False,0.32007472398304015,0.21010872759330002,0.2857142857142857
LLaMA-3.2 1B,404,Random,83,False,0.1151295075773477,0.07140758154569496,0.058823529411764705
LLaMA-3.2 1B,405,Temperature Scope,80,False,0.5669714017815284,0.420253164556962,0.45454545454545453
LLaMA-3.2 1B,405,Semantic Scope,80,False,0.6280825128926395,0.4740506329113923,0.45454545454545453
LLaMA-3.2 1B,405,Input × Gradient,80,False,0.6503516174402251,0.480379746835443,0.6
LLaMA-3.2 1B,405,Fisher Scope (k=4),80,False,0.6420768870135959,0.479746835443038,0.6
LLaMA-3.2 1B,405,Integrated Gradients,80,False,0.2501875293014533,0.17025316455696202,0.14285714285714285
LLaMA-3.2 1B,405,Random,80,False,0.06317393342709798,0.036708860759493665,0.06666666666666667
LLaMA-3.2 1B,406,Temperature Scope,68,True,0.5958315837691338,0.42493415276558383,0.2727272727272727
LLaMA-3.2 1B,406,Semantic Scope,68,True,0.5175401763560712,0.36084284460052674,0.2727272727272727
LLaMA-3.2 1B,406,Input × Gradient,68,True,0.4758560140474099,0.32835820895522383,0.2727272727272727
LLaMA-3.2 1B,406,Fisher Scope (k=4),68,True,0.5425812115891132,0.3801580333625987,0.2727272727272727
LLaMA-3.2 1B,406,Integrated Gradients,68,True,0.1584914303164484,0.10096575943810358,0.07692307692307693
LLaMA-3.2 1B,406,Random,68,True,-0.2212467076382792,-0.15891132572431954,0.0
LLaMA-3.2 1B,407,Temperature Scope,109,False,0.5523399128903717,0.39483520217465173,0.375
LLaMA-3.2 1B,407,Semantic Scope,109,False,0.6032063756834399,0.43594971117906905,0.4666666666666667
LLaMA-3.2 1B,407,Input × Gradient,109,False,0.5552590121397462,0.3958545701664968,0.4666666666666667
LLaMA-3.2 1B,407,Fisher Scope (k=4),109,False,0.5801223241590214,0.4216785592932382,0.4666666666666667
LLaMA-3.2 1B,407,Integrated Gradients,109,False,0.4090631081456769,0.291199456337071,0.15789473684210525
LLaMA-3.2 1B,407,Random,109,False,0.10844222036882588,0.07679238871899423,0.1
LLaMA-3.2 1B,408,Temperature Scope,79,True,0.18310613437195716,0.12755598831548198,0.23076923076923078
LLaMA-3.2 1B,408,Semantic Scope,79,True,0.45009737098344693,0.3184031158714703,0.3333333333333333
LLaMA-3.2 1B,408,Input × Gradient,79,True,0.31908471275559885,0.21908471275559885,0.3333333333333333
LLaMA-3.2 1B,408,Fisher Scope (k=4),79,True,0.33902142161635834,0.24440116845180138,0.3333333333333333
LLaMA-3.2 1B,408,Integrated Gradients,79,True,0.4004138266796495,0.2807530022719896,0.3333333333333333
LLaMA-3.2 1B,408,Random,79,True,0.0188412852969815,0.024991885751379426,0.06666666666666667
LLaMA-3.2 1B,409,Temperature Scope,85,False,0.6196013289036544,0.4319327731092437,0.2857142857142857
LLaMA-3.2 1B,409,Semantic Scope,85,False,0.6326949384404925,0.44873949579831934,0.38461538461538464
LLaMA-3.2 1B,409,Input × Gradient,85,False,0.6497752589407856,0.4605042016806723,0.38461538461538464
LLaMA-3.2 1B,409,Fisher Scope (k=4),85,False,0.6559116669923784,0.469467787114846,0.5
LLaMA-3.2 1B,409,Integrated Gradients,85,False,0.4606019151846785,0.31708683473389354,0.5
LLaMA-3.2 1B,409,Random,85,False,-0.06837991010357632,-0.04929971988795519,0.058823529411764705
LLaMA-3.2 1B,410,Temperature Scope,82,True,0.2421501725057411,0.1701294790725685,0.2857142857142857
LLaMA-3.2 1B,410,Semantic Scope,82,True,0.4948901296241878,0.3507979524239687,0.2857142857142857
LLaMA-3.2 1B,410,Input × Gradient,82,True,0.44900469085012135,0.32128876844324,0.2857142857142857
LLaMA-3.2 1B,410,Fisher Scope (k=4),82,True,0.46781162590742376,0.33032219211081004,0.38461538461538464
LLaMA-3.2 1B,410,Integrated Gradients,82,True,0.26818384649709953,0.18638964167419453,0.5
LLaMA-3.2 1B,410,Random,82,True,-0.017250574112166822,-0.008732309545317675,0.0
LLaMA-3.2 1B,411,Temperature Scope,72,True,0.550453405363689,0.4100156494522691,0.7777777777777778
LLaMA-3.2 1B,411,Semantic Scope,72,True,0.5708727249340795,0.42723004694835676,0.6
LLaMA-3.2 1B,411,Input × Gradient,72,True,0.5737989581323559,0.42723004694835676,0.6
LLaMA-3.2 1B,411,Fisher Scope (k=4),72,True,0.5541192359637276,0.41314553990610325,0.7777777777777778
LLaMA-3.2 1B,411,Integrated Gradients,72,True,0.3840761463759728,0.2785602503912363,0.45454545454545453
LLaMA-3.2 1B,411,Random,72,True,-0.24799022445173327,-0.16510172143974958,0.0
LLaMA-3.2 1B,412,Temperature Scope,69,True,0.42616002922908297,0.2983802216538789,0.2727272727272727
LLaMA-3.2 1B,412,Semantic Scope,69,True,0.35305078553160396,0.22847399829497014,0.16666666666666666
LLaMA-3.2 1B,412,Input × Gradient,69,True,0.3310193642674461,0.2156862745098039,0.16666666666666666
LLaMA-3.2 1B,412,Fisher Scope (k=4),69,True,0.3819875776397516,0.2446717817561807,0.16666666666666666
LLaMA-3.2 1B,412,Integrated Gradients,69,True,0.26426744610887837,0.18073316283034951,0.4
LLaMA-3.2 1B,412,Random,69,True,-0.08070880526123494,-0.05626598465473145,0.0
LLaMA-3.2 1B,413,Temperature Scope,68,True,0.5836164446310645,0.42405618964003505,0.2727272727272727
LLaMA-3.2 1B,413,Semantic Scope,68,True,0.6043058365461693,0.4547848990342405,0.2727272727272727
LLaMA-3.2 1B,413,Input × Gradient,68,True,0.6044966980952017,0.44337137840210705,0.4
LLaMA-3.2 1B,413,Fisher Scope (k=4),68,True,0.6463717219528953,0.4872695346795434,0.4
LLaMA-3.2 1B,413,Integrated Gradients,68,True,0.3743940145818223,0.26602282704126423,0.2727272727272727
LLaMA-3.2 1B,413,Random,68,True,0.1099362522426232,0.0719929762949956,0.07692307692307693
LLaMA-3.2 1B,414,Temperature Scope,83,False,0.48784685781453335,0.34175727299441666,0.5
LLaMA-3.2 1B,414,Semantic Scope,83,False,0.5875697913605641,0.43050249779606226,0.6363636363636364
LLaMA-3.2 1B,414,Input × Gradient,83,False,0.5865622769824944,0.42873934763444016,0.38461538461538464
LLaMA-3.2 1B,414,Fisher Scope (k=4),83,False,0.5491163259309013,0.3970026447252424,0.6363636363636364
LLaMA-3.2 1B,414,Integrated Gradients,83,False,0.2745896477897653,0.18483690861004995,0.2
LLaMA-3.2 1B,414,Random,83,False,0.04195877587003064,0.019100793417572728,0.0
LLaMA-3.2 1B,415,Temperature Scope,78,True,0.5793573515092502,0.4019314019314019,0.45454545454545453
LLaMA-3.2 1B,415,Semantic Scope,78,True,0.6329240379873291,0.4378954378954379,0.45454545454545453
LLaMA-3.2 1B,415,Input × Gradient,78,True,0.6065453533807964,0.4225774225774226,0.3333333333333333
LLaMA-3.2 1B,415,Fisher Scope (k=4),78,True,0.6607190278076354,0.4698634698634699,0.45454545454545453
LLaMA-3.2 1B,415,Integrated Gradients,78,True,-0.059320426409034,-0.03962703962703963,0.14285714285714285
LLaMA-3.2 1B,415,Random,78,True,0.09945750452079564,0.0675990675990676,0.06666666666666667
LLaMA-3.2 1B,416,Temperature Scope,69,True,0.6220679576178298,0.45780051150895135,0.2727272727272727
LLaMA-3.2 1B,416,Semantic Scope,69,True,0.6218852758494703,0.4569479965899403,0.5555555555555556
LLaMA-3.2 1B,416,Input × Gradient,69,True,0.6372670807453418,0.4569479965899403,0.4
LLaMA-3.2 1B,416,Fisher Scope (k=4),69,True,0.6271465107782245,0.45780051150895135,0.5555555555555556
LLaMA-3.2 1B,416,Integrated Gradients,69,True,0.5915235659481185,0.42966751918158563,0.2727272727272727
LLaMA-3.2 1B,416,Random,69,True,-0.09912312751187433,-0.06052855924978686,0.07692307692307693
LLaMA-3.2 1B,417,Temperature Scope,160,True,0.26559240595335754,0.189937106918239,0.45454545454545453
LLaMA-3.2 1B,417,Semantic Scope,160,True,0.32139048400328135,0.2289308176100629,0.45454545454545453
LLaMA-3.2 1B,417,Input × Gradient,160,True,0.30795441228172976,0.2209119496855346,0.391304347826087
