index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
435,final_quarter,Fisher,65,0.5701048951048951,0.16666666666666666,-0.009816433566433566,0.059615384615384626
440,final_quarter,Semantic,72,0.8719210238600555,0.6,0.02325551482410445,0.06571428571428571
440,final_quarter,Temperature,72,0.9142388578043606,0.6,-0.004286449289343364,0.06666666666666665
440,final_quarter,Fisher,72,0.8531095247282785,0.7777777777777778,0.008196668596051197,0.06904761904761905
444,final_quarter,Semantic,77,0.6013986013986014,0.14285714285714285,0.03218623481781376,0.06772893772893772
444,final_quarter,Temperature,77,0.6174351963825646,0.14285714285714285,0.0042234081707765905,0.05761904761904761
444,final_quarter,Fisher,77,0.6649403228350595,0.14285714285714285,0.018606393606393608,0.0843956043956044
448,final_quarter,Semantic,77,0.9645617540354382,0.45454545454545453,-0.020748987854251,0.042490842490842486
448,final_quarter,Temperature,77,0.9018087175981913,0.45454545454545453,-0.05758057731741941,0.05142857142857142
448,final_quarter,Fisher,77,0.9387191755612807,0.6,0.00844024396655976,0.048571428571428564
449,final_quarter,Semantic,79,0.7302580331061345,0.06666666666666667,0.0073502921129503405,0.07238095238095238
449,final_quarter,Temperature,79,0.8013631937682572,0.14285714285714285,0.054981742940603706,0.06831501831501832
449,final_quarter,Fisher,79,0.7173807205452775,0.14285714285714285,-0.056344936708860774,0.048095238095238094
450,final_quarter,Semantic,65,0.8434440559440559,0.2727272727272727,0.0167416958041958,0.05337995337995338
450,final_quarter,Temperature,65,0.727534965034965,0.07692307692307693,0.013881118881118875,0.07534965034965034
450,final_quarter,Fisher,65,0.8673513986013986,0.4,-0.03382648601398602,0.047435897435897434
478,final_quarter,Semantic,73,0.8101629026286562,0.3333333333333333,0.008240775021596942,0.06190476190476189
